Store,Dept,Date,Weekly_Sales,Size,Type_A,Type_B,Type_C,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday
1,27,2/25/2011,1333.69,151315,1,0,0,62.9,3.065,213.535609,7.742,0
1,27,3/4/2011,1273.55,151315,1,0,0,59.58,3.288,213.8233327,7.742,0
1,27,3/11/2011,1420.55,151315,1,0,0,53.56,3.459,214.1110564,7.742,0
1,27,3/18/2011,1340.76,151315,1,0,0,62.76,3.488,214.3627114,7.742,0
1,27,3/25/2011,1232.91,151315,1,0,0,69.97,3.473,214.5999389,7.742,0
1,27,4/1/2011,1167,151315,1,0,0,59.17,3.524,214.8371664,7.682,0
1,27,4/8/2011,1054.96,151315,1,0,0,67.84,3.622,215.0743939,7.682,0
1,27,4/15/2011,1072.68,151315,1,0,0,71.27,3.743,215.2918561,7.682,0
1,27,4/22/2011,1061.68,151315,1,0,0,72.99,3.807,215.4599053,7.682,0
1,27,4/29/2011,1020.54,151315,1,0,0,72.03,3.81,215.6279544,7.682,0
1,27,5/6/2011,1016.2,151315,1,0,0,64.61,3.906,215.7960035,7.682,0
1,27,5/13/2011,835.91,151315,1,0,0,75.64,3.899,215.9640526,7.682,0
1,27,5/20/2011,914.25,151315,1,0,0,67.63,3.907,215.7339202,7.682,0
1,27,5/27/2011,984.31,151315,1,0,0,77.72,3.786,215.5037878,7.682,0
1,27,6/3/2011,895.74,151315,1,0,0,83,3.699,215.2736553,7.682,0
1,27,6/10/2011,1027.89,151315,1,0,0,83.13,3.648,215.0435229,7.682,0
1,27,6/17/2011,674.36,151315,1,0,0,86.41,3.637,214.9980596,7.682,0
1,27,6/24/2011,642.82,151315,1,0,0,83.58,3.594,215.0910982,7.682,0
1,27,7/1/2011,623.57,151315,1,0,0,85.55,3.524,215.1841368,7.962,0
1,27,7/8/2011,677.97,151315,1,0,0,85.83,3.48,215.2771754,7.962,0
1,27,7/15/2011,698.42,151315,1,0,0,88.54,3.575,215.3611087,7.962,0
1,27,7/22/2011,727.57,151315,1,0,0,85.77,3.651,215.4222784,7.962,0
1,27,7/29/2011,720.26,151315,1,0,0,86.83,3.682,215.4834482,7.962,0
1,27,8/5/2011,997.04,151315,1,0,0,91.65,3.684,215.544618,7.962,0
1,27,8/12/2011,815.45,151315,1,0,0,90.76,3.638,215.6057878,7.962,0
1,27,8/19/2011,1360.46,151315,1,0,0,89.94,3.554,215.6693107,7.962,0
1,27,8/26/2011,1698.89,151315,1,0,0,87.96,3.523,215.7332258,7.962,0
1,27,9/2/2011,826.83,151315,1,0,0,87.83,3.533,215.7971409,7.962,0
1,27,9/9/2011,786.47,151315,1,0,0,76,3.546,215.861056,7.962,1
1,27,9/16/2011,806.31,151315,1,0,0,79.94,3.526,216.0410526,7.962,0
1,27,9/23/2011,834.84,151315,1,0,0,75.8,3.467,216.3758246,7.962,0
1,27,9/30/2011,939.73,151315,1,0,0,79.69,3.355,216.7105965,7.962,0
1,27,10/7/2011,1295.94,151315,1,0,0,69.31,3.285,217.0453684,7.866,0
1,27,10/14/2011,1228.98,151315,1,0,0,71.74,3.274,217.3552733,7.866,0
1,27,10/21/2011,1785.51,151315,1,0,0,63.71,3.353,217.5159762,7.866,0
1,27,10/28/2011,1422.84,151315,1,0,0,66.57,3.372,217.6766791,7.866,0
1,27,11/4/2011,2002.85,151315,1,0,0,54.98,3.332,217.837382,7.866,0
1,27,11/11/2011,1882.59,151315,1,0,0,59.11,3.297,217.9980849,7.866,0
1,27,11/18/2011,1707.85,151315,1,0,0,62.25,3.308,218.2205088,7.866,0
1,27,11/25/2011,1992.88,151315,1,0,0,60.14,3.236,218.4676211,7.866,1
1,27,12/2/2011,1752.13,151315,1,0,0,48.91,3.172,218.7147333,7.866,0
1,27,12/9/2011,2606.7,151315,1,0,0,43.93,3.158,218.9618456,7.866,0
1,27,12/16/2011,4225.6,151315,1,0,0,51.63,3.159,219.1794533,7.866,0
1,27,12/23/2011,5131.93,151315,1,0,0,47.96,3.112,219.3577216,7.866,0
1,27,12/30/2011,2882.08,151315,1,0,0,44.55,3.129,219.5359898,7.866,1
1,27,1/6/2012,1788.6,151315,1,0,0,49.01,3.157,219.7142581,7.348,0
1,27,1/13/2012,1623.81,151315,1,0,0,48.53,3.261,219.8925263,7.348,0
1,27,1/20/2012,1451.96,151315,1,0,0,54.11,3.268,219.9856893,7.348,0
1,27,1/27/2012,966.46,151315,1,0,0,54.26,3.29,220.0788523,7.348,0
1,27,2/3/2012,1915.13,151315,1,0,0,56.55,3.36,220.1720153,7.348,0
1,27,2/10/2012,2367.25,151315,1,0,0,48.02,3.409,220.2651783,7.348,1
1,27,2/17/2012,2538.15,151315,1,0,0,45.32,3.51,220.4257586,7.348,0
1,27,2/24/2012,1784.56,151315,1,0,0,57.25,3.555,220.636902,7.348,0
1,27,3/2/2012,1550.19,151315,1,0,0,60.96,3.63,220.8480454,7.348,0
1,27,3/9/2012,1418.25,151315,1,0,0,58.76,3.669,221.0591887,7.348,0
1,27,3/16/2012,1461.99,151315,1,0,0,64.74,3.734,221.2118132,7.348,0
1,27,3/23/2012,1269.16,151315,1,0,0,65.93,3.787,221.2864126,7.348,0
1,27,3/30/2012,1409.77,151315,1,0,0,67.61,3.845,221.3610119,7.348,0
1,27,4/6/2012,1429.08,151315,1,0,0,70.43,3.891,221.4356112,7.143,0
1,27,4/13/2012,983.69,151315,1,0,0,69.07,3.891,221.5102105,7.143,0
1,27,4/20/2012,970.43,151315,1,0,0,66.76,3.877,221.5640737,7.143,0
1,27,4/27/2012,1019.53,151315,1,0,0,67.23,3.814,221.6179368,7.143,0
1,27,5/4/2012,1033.05,151315,1,0,0,75.55,3.749,221.6718,7.143,0
1,27,5/11/2012,887.99,151315,1,0,0,73.77,3.688,221.7256632,7.143,0
1,27,5/18/2012,921,151315,1,0,0,70.33,3.63,221.742674,7.143,0
1,27,5/25/2012,775.09,151315,1,0,0,77.22,3.561,221.744944,7.143,0
1,27,6/1/2012,1030.9,151315,1,0,0,77.95,3.501,221.7472139,7.143,0
1,27,6/8/2012,1033.86,151315,1,0,0,78.3,3.452,221.7494839,7.143,0
1,27,6/15/2012,822.19,151315,1,0,0,79.35,3.393,221.7626421,7.143,0
1,27,6/22/2012,1030.06,151315,1,0,0,78.39,3.346,221.8030211,7.143,0
1,27,6/29/2012,1010.07,151315,1,0,0,84.88,3.286,221.8434,7.143,0
1,27,7/6/2012,993.52,151315,1,0,0,81.57,3.227,221.8837789,6.908,0
1,27,7/13/2012,1018.36,151315,1,0,0,77.12,3.256,221.9241579,6.908,0
1,27,7/20/2012,1241.1,151315,1,0,0,80.42,3.311,221.9327267,6.908,0
1,27,7/27/2012,938.36,151315,1,0,0,82.66,3.407,221.9412954,6.908,0
1,27,8/3/2012,1145.67,151315,1,0,0,86.11,3.417,221.9498642,6.908,0
1,27,8/10/2012,1122.14,151315,1,0,0,85.05,3.494,221.9584329,6.908,0
1,27,8/17/2012,1476.09,151315,1,0,0,84.85,3.571,222.0384109,6.908,0
1,27,8/24/2012,1643.59,151315,1,0,0,77.66,3.62,222.1719457,6.908,0
1,27,8/31/2012,1580.28,151315,1,0,0,80.49,3.638,222.3054805,6.908,0
1,27,9/7/2012,1060.29,151315,1,0,0,83.96,3.73,222.4390153,6.908,1
1,27,9/14/2012,857.88,151315,1,0,0,74.97,3.717,222.5820193,6.908,0
1,27,9/21/2012,1047.27,151315,1,0,0,69.87,3.721,222.7818386,6.908,0
1,27,9/28/2012,948.57,151315,1,0,0,76.08,3.666,222.9816579,6.908,0
1,27,10/5/2012,1492.09,151315,1,0,0,68.55,3.617,223.1814772,6.573,0
1,27,10/12/2012,1536.58,151315,1,0,0,62.99,3.601,223.3812965,6.573,0
1,27,10/19/2012,1841.73,151315,1,0,0,67.97,3.594,223.4257233,6.573,0
1,27,10/26/2012,1712.02,151315,1,0,0,69.16,3.506,223.4442513,6.573,0
1,28,2/5/2010,1085.29,151315,1,0,0,42.31,2.572,211.0963582,8.106,0
1,28,2/12/2010,1008.36,151315,1,0,0,38.51,2.548,211.2421698,8.106,1
1,28,2/19/2010,1012.09,151315,1,0,0,39.93,2.514,211.2891429,8.106,0
1,28,2/26/2010,986.07,151315,1,0,0,46.63,2.561,211.3196429,8.106,0
1,28,3/5/2010,1002.2,151315,1,0,0,46.5,2.625,211.3501429,8.106,0
1,28,3/12/2010,838.67,151315,1,0,0,57.79,2.667,211.3806429,8.106,0
1,28,3/19/2010,806.03,151315,1,0,0,54.58,2.72,211.215635,8.106,0
1,28,3/26/2010,726.11,151315,1,0,0,51.45,2.732,211.0180424,8.106,0
1,28,4/2/2010,995.36,151315,1,0,0,62.27,2.719,210.8204499,7.808,0
1,28,4/9/2010,1151.63,151315,1,0,0,65.86,2.77,210.6228574,7.808,0
1,28,4/16/2010,582.63,151315,1,0,0,66.32,2.808,210.4887,7.808,0
1,28,4/23/2010,627.02,151315,1,0,0,64.84,2.795,210.4391228,7.808,0
1,28,4/30/2010,691.4,151315,1,0,0,67.41,2.78,210.3895456,7.808,0
1,28,5/7/2010,773.22,151315,1,0,0,72.55,2.835,210.3399684,7.808,0
1,28,5/14/2010,653.81,151315,1,0,0,74.78,2.854,210.3374261,7.808,0
1,28,5/21/2010,491.69,151315,1,0,0,76.44,2.826,210.6170934,7.808,0
1,28,5/28/2010,416.53,151315,1,0,0,80.44,2.759,210.8967606,7.808,0
1,28,6/4/2010,483.93,151315,1,0,0,80.69,2.705,211.1764278,7.808,0
1,28,6/11/2010,487.7,151315,1,0,0,80.43,2.668,211.4560951,7.808,0
1,28,6/18/2010,456.77,151315,1,0,0,84.11,2.637,211.4537719,7.808,0
1,28,6/25/2010,513.53,151315,1,0,0,84.34,2.653,211.3386526,7.808,0
1,28,7/2/2010,446.76,151315,1,0,0,80.91,2.669,211.2235333,7.787,0
1,28,7/9/2010,423.22,151315,1,0,0,80.48,2.642,211.108414,7.787,0
1,28,7/16/2010,453.36,151315,1,0,0,83.15,2.623,211.1003854,7.787,0
1,28,7/23/2010,534.78,151315,1,0,0,83.36,2.608,211.2351443,7.787,0
1,28,7/30/2010,383.56,151315,1,0,0,81.84,2.64,211.3699032,7.787,0
1,28,8/6/2010,532.59,151315,1,0,0,87.16,2.627,211.5046621,7.787,0
1,28,8/13/2010,495.27,151315,1,0,0,87,2.692,211.6394211,7.787,0
1,28,8/20/2010,436.4,151315,1,0,0,86.65,2.664,211.6033633,7.787,0
1,28,8/27/2010,521.37,151315,1,0,0,85.22,2.619,211.5673056,7.787,0
1,28,9/3/2010,406.39,151315,1,0,0,81.21,2.577,211.5312479,7.787,0
1,28,9/10/2010,478.76,151315,1,0,0,78.69,2.565,211.4951902,7.787,1
1,28,9/17/2010,604.44,151315,1,0,0,82.11,2.582,211.5224596,7.787,0
1,28,9/24/2010,560.07,151315,1,0,0,80.94,2.624,211.5972246,7.787,0
1,28,10/1/2010,741.36,151315,1,0,0,71.89,2.603,211.6719895,7.838,0
1,28,10/8/2010,950.27,151315,1,0,0,63.93,2.633,211.7467544,7.838,0
1,28,10/15/2010,831.09,151315,1,0,0,67.18,2.72,211.8137436,7.838,0
1,28,10/22/2010,628.66,151315,1,0,0,69.86,2.725,211.8612937,7.838,0
1,28,10/29/2010,862.24,151315,1,0,0,69.64,2.716,211.9088438,7.838,0
1,28,11/5/2010,857.28,151315,1,0,0,58.74,2.689,211.9563939,7.838,0
1,28,11/12/2010,1027.18,151315,1,0,0,59.61,2.728,212.003944,7.838,0
1,28,11/19/2010,936.9,151315,1,0,0,51.41,2.771,211.8896737,7.838,0
1,28,11/26/2010,932.76,151315,1,0,0,64.52,2.735,211.7484333,7.838,1
1,28,12/3/2010,731.31,151315,1,0,0,49.27,2.708,211.607193,7.838,0
1,28,12/10/2010,1050.63,151315,1,0,0,46.33,2.843,211.4659526,7.838,0
1,28,12/17/2010,1071.86,151315,1,0,0,49.84,2.869,211.4053124,7.838,0
1,28,12/24/2010,994.88,151315,1,0,0,52.33,2.886,211.4051222,7.838,0
1,28,12/31/2010,516.85,151315,1,0,0,48.43,2.943,211.4049321,7.838,1
1,28,1/7/2011,656.29,151315,1,0,0,48.27,2.976,211.4047419,7.742,0
1,28,1/14/2011,781.19,151315,1,0,0,35.4,2.983,211.4574109,7.742,0
1,28,1/21/2011,795.05,151315,1,0,0,44.04,3.016,211.8272343,7.742,0
1,28,1/28/2011,796.71,151315,1,0,0,43.83,3.01,212.1970577,7.742,0
1,28,2/4/2011,671.34,151315,1,0,0,42.27,2.989,212.5668812,7.742,0
1,28,2/11/2011,780.76,151315,1,0,0,36.39,3.022,212.9367046,7.742,1
1,28,2/18/2011,905.99,151315,1,0,0,57.36,3.045,213.2478853,7.742,0
1,28,2/25/2011,662.16,151315,1,0,0,62.9,3.065,213.535609,7.742,0
1,28,3/4/2011,674.35,151315,1,0,0,59.58,3.288,213.8233327,7.742,0
1,28,3/11/2011,660.45,151315,1,0,0,53.56,3.459,214.1110564,7.742,0
1,28,3/18/2011,627.89,151315,1,0,0,62.76,3.488,214.3627114,7.742,0
1,28,3/25/2011,578.59,151315,1,0,0,69.97,3.473,214.5999389,7.742,0
1,28,4/1/2011,602.63,151315,1,0,0,59.17,3.524,214.8371664,7.682,0
1,28,4/8/2011,623.65,151315,1,0,0,67.84,3.622,215.0743939,7.682,0
1,28,4/15/2011,421.77,151315,1,0,0,71.27,3.743,215.2918561,7.682,0
1,28,4/22/2011,729.26,151315,1,0,0,72.99,3.807,215.4599053,7.682,0
1,28,4/29/2011,646.18,151315,1,0,0,72.03,3.81,215.6279544,7.682,0
1,28,5/6/2011,571.94,151315,1,0,0,64.61,3.906,215.7960035,7.682,0
1,28,5/13/2011,551.12,151315,1,0,0,75.64,3.899,215.9640526,7.682,0
1,28,5/20/2011,482.1,151315,1,0,0,67.63,3.907,215.7339202,7.682,0
1,28,5/27/2011,363.45,151315,1,0,0,77.72,3.786,215.5037878,7.682,0
1,28,6/3/2011,411.94,151315,1,0,0,83,3.699,215.2736553,7.682,0
1,28,6/10/2011,495.52,151315,1,0,0,83.13,3.648,215.0435229,7.682,0
1,28,6/17/2011,376.32,151315,1,0,0,86.41,3.637,214.9980596,7.682,0
1,28,6/24/2011,304.32,151315,1,0,0,83.58,3.594,215.0910982,7.682,0
1,28,7/1/2011,436.66,151315,1,0,0,85.55,3.524,215.1841368,7.962,0
1,28,7/8/2011,423.27,151315,1,0,0,85.83,3.48,215.2771754,7.962,0
1,28,7/15/2011,350.95,151315,1,0,0,88.54,3.575,215.3611087,7.962,0
1,28,7/22/2011,372.51,151315,1,0,0,85.77,3.651,215.4222784,7.962,0
1,28,7/29/2011,301.2,151315,1,0,0,86.83,3.682,215.4834482,7.962,0
1,28,8/5/2011,449.39,151315,1,0,0,91.65,3.684,215.544618,7.962,0
1,28,8/12/2011,302.76,151315,1,0,0,90.76,3.638,215.6057878,7.962,0
1,28,8/19/2011,259.67,151315,1,0,0,89.94,3.554,215.6693107,7.962,0
1,28,8/26/2011,334.16,151315,1,0,0,87.96,3.523,215.7332258,7.962,0
1,28,9/2/2011,342.96,151315,1,0,0,87.83,3.533,215.7971409,7.962,0
1,28,9/9/2011,483.05,151315,1,0,0,76,3.546,215.861056,7.962,1
1,28,9/16/2011,427.2,151315,1,0,0,79.94,3.526,216.0410526,7.962,0
1,28,9/23/2011,418.48,151315,1,0,0,75.8,3.467,216.3758246,7.962,0
1,28,9/30/2011,537,151315,1,0,0,79.69,3.355,216.7105965,7.962,0
1,28,10/7/2011,548.26,151315,1,0,0,69.31,3.285,217.0453684,7.866,0
1,28,10/14/2011,430.34,151315,1,0,0,71.74,3.274,217.3552733,7.866,0
1,28,10/21/2011,616.4,151315,1,0,0,63.71,3.353,217.5159762,7.866,0
1,28,10/28/2011,670.38,151315,1,0,0,66.57,3.372,217.6766791,7.866,0
1,28,11/4/2011,966.26,151315,1,0,0,54.98,3.332,217.837382,7.866,0
1,28,11/11/2011,788.61,151315,1,0,0,59.11,3.297,217.9980849,7.866,0
1,28,11/18/2011,648.03,151315,1,0,0,62.25,3.308,218.2205088,7.866,0
1,28,11/25/2011,526.29,151315,1,0,0,60.14,3.236,218.4676211,7.866,1
1,28,12/2/2011,685.52,151315,1,0,0,48.91,3.172,218.7147333,7.866,0
1,28,12/9/2011,820.59,151315,1,0,0,43.93,3.158,218.9618456,7.866,0
1,28,12/16/2011,853.19,151315,1,0,0,51.63,3.159,219.1794533,7.866,0
1,28,12/23/2011,903.97,151315,1,0,0,47.96,3.112,219.3577216,7.866,0
1,28,12/30/2011,714.86,151315,1,0,0,44.55,3.129,219.5359898,7.866,1
1,28,1/6/2012,557.94,151315,1,0,0,49.01,3.157,219.7142581,7.348,0
1,28,1/13/2012,539.86,151315,1,0,0,48.53,3.261,219.8925263,7.348,0
1,28,1/20/2012,634.48,151315,1,0,0,54.11,3.268,219.9856893,7.348,0
1,28,1/27/2012,641.94,151315,1,0,0,54.26,3.29,220.0788523,7.348,0
1,28,2/3/2012,571.7,151315,1,0,0,56.55,3.36,220.1720153,7.348,0
1,28,2/10/2012,745.15,151315,1,0,0,48.02,3.409,220.2651783,7.348,1
1,28,2/17/2012,845.62,151315,1,0,0,45.32,3.51,220.4257586,7.348,0
1,28,2/24/2012,734.59,151315,1,0,0,57.25,3.555,220.636902,7.348,0
1,28,3/2/2012,633.51,151315,1,0,0,60.96,3.63,220.8480454,7.348,0
1,28,3/9/2012,657.41,151315,1,0,0,58.76,3.669,221.0591887,7.348,0
1,28,3/16/2012,513.24,151315,1,0,0,64.74,3.734,221.2118132,7.348,0
1,28,3/23/2012,457.22,151315,1,0,0,65.93,3.787,221.2864126,7.348,0
1,28,3/30/2012,502.86,151315,1,0,0,67.61,3.845,221.3610119,7.348,0
1,28,4/6/2012,655.22,151315,1,0,0,70.43,3.891,221.4356112,7.143,0
1,28,4/13/2012,434.56,151315,1,0,0,69.07,3.891,221.5102105,7.143,0
1,28,4/20/2012,527.48,151315,1,0,0,66.76,3.877,221.5640737,7.143,0
1,28,4/27/2012,354.59,151315,1,0,0,67.23,3.814,221.6179368,7.143,0
1,28,5/4/2012,564.69,151315,1,0,0,75.55,3.749,221.6718,7.143,0
1,28,5/11/2012,420.08,151315,1,0,0,73.77,3.688,221.7256632,7.143,0
1,28,5/18/2012,427.37,151315,1,0,0,70.33,3.63,221.742674,7.143,0
1,28,5/25/2012,300.15,151315,1,0,0,77.22,3.561,221.744944,7.143,0
1,28,6/1/2012,352.99,151315,1,0,0,77.95,3.501,221.7472139,7.143,0
1,28,6/8/2012,389.31,151315,1,0,0,78.3,3.452,221.7494839,7.143,0
1,28,6/15/2012,419.35,151315,1,0,0,79.35,3.393,221.7626421,7.143,0
1,28,6/22/2012,371.9,151315,1,0,0,78.39,3.346,221.8030211,7.143,0
1,28,6/29/2012,439.75,151315,1,0,0,84.88,3.286,221.8434,7.143,0
1,28,7/6/2012,416.06,151315,1,0,0,81.57,3.227,221.8837789,6.908,0
1,28,7/13/2012,331.24,151315,1,0,0,77.12,3.256,221.9241579,6.908,0
1,28,7/20/2012,310.65,151315,1,0,0,80.42,3.311,221.9327267,6.908,0
1,28,7/27/2012,258.1,151315,1,0,0,82.66,3.407,221.9412954,6.908,0
1,28,8/3/2012,303.36,151315,1,0,0,86.11,3.417,221.9498642,6.908,0
1,28,8/10/2012,307.87,151315,1,0,0,85.05,3.494,221.9584329,6.908,0
1,28,8/17/2012,312.75,151315,1,0,0,84.85,3.571,222.0384109,6.908,0
1,28,8/24/2012,307.34,151315,1,0,0,77.66,3.62,222.1719457,6.908,0
1,28,8/31/2012,283.4,151315,1,0,0,80.49,3.638,222.3054805,6.908,0
1,28,9/7/2012,374.15,151315,1,0,0,83.96,3.73,222.4390153,6.908,1
1,28,9/14/2012,403.87,151315,1,0,0,74.97,3.717,222.5820193,6.908,0
1,28,9/21/2012,490.61,151315,1,0,0,69.87,3.721,222.7818386,6.908,0
1,28,9/28/2012,402.73,151315,1,0,0,76.08,3.666,222.9816579,6.908,0
1,28,10/5/2012,641.7,151315,1,0,0,68.55,3.617,223.1814772,6.573,0
1,28,10/12/2012,596.37,151315,1,0,0,62.99,3.601,223.3812965,6.573,0
1,28,10/19/2012,656.45,151315,1,0,0,67.97,3.594,223.4257233,6.573,0
1,28,10/26/2012,742.48,151315,1,0,0,69.16,3.506,223.4442513,6.573,0
1,29,2/5/2010,7024.95,151315,1,0,0,42.31,2.572,211.0963582,8.106,0
1,29,2/12/2010,7696.61,151315,1,0,0,38.51,2.548,211.2421698,8.106,1
1,29,2/19/2010,7966.55,151315,1,0,0,39.93,2.514,211.2891429,8.106,0
1,29,2/26/2010,4972.65,151315,1,0,0,46.63,2.561,211.3196429,8.106,0
1,29,3/5/2010,5306.7,151315,1,0,0,46.5,2.625,211.3501429,8.106,0
1,29,3/12/2010,3841.96,151315,1,0,0,57.79,2.667,211.3806429,8.106,0
1,29,3/19/2010,5406.4,151315,1,0,0,54.58,2.72,211.215635,8.106,0
1,29,3/26/2010,3520.75,151315,1,0,0,51.45,2.732,211.0180424,8.106,0
1,29,4/2/2010,4143.54,151315,1,0,0,62.27,2.719,210.8204499,7.808,0
1,29,4/9/2010,4317.52,151315,1,0,0,65.86,2.77,210.6228574,7.808,0
1,29,4/16/2010,3963.5,151315,1,0,0,66.32,2.808,210.4887,7.808,0
1,29,4/23/2010,4187.11,151315,1,0,0,64.84,2.795,210.4391228,7.808,0
1,29,4/30/2010,3793.75,151315,1,0,0,67.41,2.78,210.3895456,7.808,0
1,29,5/7/2010,5277.46,151315,1,0,0,72.55,2.835,210.3399684,7.808,0
1,29,5/14/2010,5651.19,151315,1,0,0,74.78,2.854,210.3374261,7.808,0
1,29,5/21/2010,4333.28,151315,1,0,0,76.44,2.826,210.6170934,7.808,0
1,29,5/28/2010,3532.78,151315,1,0,0,80.44,2.759,210.8967606,7.808,0
1,29,6/4/2010,4062.22,151315,1,0,0,80.69,2.705,211.1764278,7.808,0
1,29,6/11/2010,4121.2,151315,1,0,0,80.43,2.668,211.4560951,7.808,0
1,29,6/18/2010,4022,151315,1,0,0,84.11,2.637,211.4537719,7.808,0
1,29,6/25/2010,4486.72,151315,1,0,0,84.34,2.653,211.3386526,7.808,0
1,29,7/2/2010,5222.08,151315,1,0,0,80.91,2.669,211.2235333,7.787,0
1,29,7/9/2010,5469.9,151315,1,0,0,80.48,2.642,211.108414,7.787,0
1,29,7/16/2010,4571.66,151315,1,0,0,83.15,2.623,211.1003854,7.787,0
1,29,7/23/2010,3814.24,151315,1,0,0,83.36,2.608,211.2351443,7.787,0
1,29,7/30/2010,4519.33,151315,1,0,0,81.84,2.64,211.3699032,7.787,0
1,29,8/6/2010,5511.97,151315,1,0,0,87.16,2.627,211.5046621,7.787,0
1,29,8/13/2010,5075.2,151315,1,0,0,87,2.692,211.6394211,7.787,0
1,29,8/20/2010,5348.58,151315,1,0,0,86.65,2.664,211.6033633,7.787,0
1,29,8/27/2010,5115.42,151315,1,0,0,85.22,2.619,211.5673056,7.787,0
1,29,9/3/2010,4892.98,151315,1,0,0,81.21,2.577,211.5312479,7.787,0
1,29,9/10/2010,3701.66,151315,1,0,0,78.69,2.565,211.4951902,7.787,1
1,29,9/17/2010,3959.42,151315,1,0,0,82.11,2.582,211.5224596,7.787,0
1,29,9/24/2010,3775.77,151315,1,0,0,80.94,2.624,211.5972246,7.787,0
1,29,10/1/2010,3425.58,151315,1,0,0,71.89,2.603,211.6719895,7.838,0
1,29,10/8/2010,4706.6,151315,1,0,0,63.93,2.633,211.7467544,7.838,0
1,29,10/15/2010,4085.14,151315,1,0,0,67.18,2.72,211.8137436,7.838,0
1,29,10/22/2010,3853.68,151315,1,0,0,69.86,2.725,211.8612937,7.838,0
1,29,10/29/2010,4498.64,151315,1,0,0,69.64,2.716,211.9088438,7.838,0
1,29,11/5/2010,5087.02,151315,1,0,0,58.74,2.689,211.9563939,7.838,0
1,29,11/12/2010,4990.65,151315,1,0,0,59.61,2.728,212.003944,7.838,0
1,29,11/19/2010,5275.25,151315,1,0,0,51.41,2.771,211.8896737,7.838,0
1,29,11/26/2010,6603.2,151315,1,0,0,64.52,2.735,211.7484333,7.838,1
1,29,12/3/2010,5539.2,151315,1,0,0,49.27,2.708,211.607193,7.838,0
1,29,12/10/2010,7917.07,151315,1,0,0,46.33,2.843,211.4659526,7.838,0
1,29,12/17/2010,9210.45,151315,1,0,0,49.84,2.869,211.4053124,7.838,0
1,29,12/24/2010,14065.97,151315,1,0,0,52.33,2.886,211.4051222,7.838,0
1,29,12/31/2010,5104.15,151315,1,0,0,48.43,2.943,211.4049321,7.838,1
1,29,1/7/2011,4993.4,151315,1,0,0,48.27,2.976,211.4047419,7.742,0
1,29,1/14/2011,4923.2,151315,1,0,0,35.4,2.983,211.4574109,7.742,0
1,29,1/21/2011,3778.3,151315,1,0,0,44.04,3.016,211.8272343,7.742,0
1,29,1/28/2011,3749.14,151315,1,0,0,43.83,3.01,212.1970577,7.742,0
1,29,2/4/2011,5656.37,151315,1,0,0,42.27,2.989,212.5668812,7.742,0
1,29,2/11/2011,6388.13,151315,1,0,0,36.39,3.022,212.9367046,7.742,1
1,29,2/18/2011,7917.33,151315,1,0,0,57.36,3.045,213.2478853,7.742,0
1,29,2/25/2011,4607.7,151315,1,0,0,62.9,3.065,213.535609,7.742,0
1,29,3/4/2011,5396.35,151315,1,0,0,59.58,3.288,213.8233327,7.742,0
1,29,3/11/2011,4876.69,151315,1,0,0,53.56,3.459,214.1110564,7.742,0
1,29,3/18/2011,4086.48,151315,1,0,0,62.76,3.488,214.3627114,7.742,0
1,29,3/25/2011,3932.66,151315,1,0,0,69.97,3.473,214.5999389,7.742,0
1,29,4/1/2011,3885.21,151315,1,0,0,59.17,3.524,214.8371664,7.682,0
1,29,4/8/2011,4548.03,151315,1,0,0,67.84,3.622,215.0743939,7.682,0
1,29,4/15/2011,4176.76,151315,1,0,0,71.27,3.743,215.2918561,7.682,0
1,29,4/22/2011,3866.11,151315,1,0,0,72.99,3.807,215.4599053,7.682,0
1,29,4/29/2011,4108.54,151315,1,0,0,72.03,3.81,215.6279544,7.682,0
1,29,5/6/2011,5672.1,151315,1,0,0,64.61,3.906,215.7960035,7.682,0
1,29,5/13/2011,4724.29,151315,1,0,0,75.64,3.899,215.9640526,7.682,0
1,29,5/20/2011,3623.54,151315,1,0,0,67.63,3.907,215.7339202,7.682,0
1,29,5/27/2011,3537.56,151315,1,0,0,77.72,3.786,215.5037878,7.682,0
1,29,6/3/2011,4158.77,151315,1,0,0,83,3.699,215.2736553,7.682,0
1,29,6/10/2011,3643.74,151315,1,0,0,83.13,3.648,215.0435229,7.682,0
1,29,6/17/2011,3735.04,151315,1,0,0,86.41,3.637,214.9980596,7.682,0
1,29,6/24/2011,3608.28,151315,1,0,0,83.58,3.594,215.0910982,7.682,0
1,29,7/1/2011,3750,151315,1,0,0,85.55,3.524,215.1841368,7.962,0
1,29,7/8/2011,4581.24,151315,1,0,0,85.83,3.48,215.2771754,7.962,0
1,29,7/15/2011,3243.28,151315,1,0,0,88.54,3.575,215.3611087,7.962,0
1,29,7/22/2011,3439.7,151315,1,0,0,85.77,3.651,215.4222784,7.962,0
1,29,7/29/2011,2978.08,151315,1,0,0,86.83,3.682,215.4834482,7.962,0
1,29,8/5/2011,4564.77,151315,1,0,0,91.65,3.684,215.544618,7.962,0
1,29,8/12/2011,3339.78,151315,1,0,0,90.76,3.638,215.6057878,7.962,0
1,29,8/19/2011,4158.06,151315,1,0,0,89.94,3.554,215.6693107,7.962,0
1,29,8/26/2011,3735.18,151315,1,0,0,87.96,3.523,215.7332258,7.962,0
1,29,9/2/2011,3652.7,151315,1,0,0,87.83,3.533,215.7971409,7.962,0
